topology,nodes,mesh_rows,source,scope,group_size,packet_flits,injection_rate,background_rate,seed,naive_latency_ticks,tree_latency_ticks,latency_speedup,naive_link_flits,tree_link_flits,traffic_reduction,naive_throughput,tree_throughput,throughput_improvement,naive_logical_bytes_per_cycle,tree_logical_bytes_per_cycle,naive_artifact,tree_artifact
4x4,16,4,5,common,16,4,1.0,0.1,17,303890.0,35500.0,8.560281690140846,12800.0,6000.0,0.53125,0.012296,0.060423,3.9140370852309694,25.181359891798845,123.74622356495468,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f4-r1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f4-r1-b0.1-s17
4x4,16,4,5,common,16,16,0.1,0.0,1,1200000.0,155500.0,7.717041800643087,51200.0,24000.0,0.53125,0.003117,0.012763,3.0946422842476737,25.534567670344742,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r0.1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r0.1-b0-s1
4x4,16,4,5,common,16,16,0.1,0.0,7,1200000.0,155500.0,7.717041800643087,51200.0,24000.0,0.53125,0.003117,0.012763,3.0946422842476737,25.534567670344742,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r0.1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r0.1-b0-s7
4x4,16,4,5,common,16,16,0.1,0.0,17,1200000.0,155500.0,7.717041800643087,51200.0,24000.0,0.53125,0.003117,0.012763,3.0946422842476737,25.534567670344742,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r0.1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r0.1-b0-s17
4x4,16,4,5,common,16,16,0.1,0.1,1,1216510.0,155500.0,7.823215434083601,51200.0,24000.0,0.53125,0.003074,0.012763,3.1519193233571894,25.18445646827349,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r0.1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r0.1-b0.1-s1
4x4,16,4,5,common,16,16,0.1,0.1,7,1217065.0,155500.0,7.826784565916399,51200.0,24000.0,0.53125,0.003073,0.012763,3.153270419785226,25.170527868248016,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r0.1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r0.1-b0.1-s7
4x4,16,4,5,common,16,16,0.1,0.1,17,1217585.0,155500.0,7.830128617363344,51200.0,24000.0,0.53125,0.003071,0.012763,3.1559752523607942,25.159705159705158,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r0.1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r0.1-b0.1-s17
4x4,16,4,5,common,16,16,0.5,0.0,1,1200000.0,155500.0,7.717041800643087,51200.0,24000.0,0.53125,0.003117,0.012763,3.0946422842476737,25.534567670344742,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r0.5-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r0.5-b0-s1
4x4,16,4,5,common,16,16,0.5,0.0,7,1200000.0,155500.0,7.717041800643087,51200.0,24000.0,0.53125,0.003117,0.012763,3.0946422842476737,25.534567670344742,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r0.5-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r0.5-b0-s7
4x4,16,4,5,common,16,16,0.5,0.0,17,1200000.0,155500.0,7.717041800643087,51200.0,24000.0,0.53125,0.003117,0.012763,3.0946422842476737,25.534567670344742,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r0.5-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r0.5-b0-s17
4x4,16,4,5,common,16,16,0.5,0.1,1,1216510.0,155500.0,7.823215434083601,51200.0,24000.0,0.53125,0.003074,0.012763,3.1519193233571894,25.18445646827349,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r0.5-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r0.5-b0.1-s1
4x4,16,4,5,common,16,16,0.5,0.1,7,1217065.0,155500.0,7.826784565916399,51200.0,24000.0,0.53125,0.003073,0.012763,3.153270419785226,25.170527868248016,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r0.5-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r0.5-b0.1-s7
4x4,16,4,5,common,16,16,0.5,0.1,17,1217585.0,155500.0,7.830128617363344,51200.0,24000.0,0.53125,0.003071,0.012763,3.1559752523607942,25.159705159705158,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r0.5-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r0.5-b0.1-s17
4x4,16,4,5,common,16,16,1.0,0.0,1,1200000.0,155500.0,7.717041800643087,51200.0,24000.0,0.53125,0.003117,0.012763,3.0946422842476737,25.534567670344742,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r1-b0-s1
4x4,16,4,5,common,16,16,1.0,0.0,7,1200000.0,155500.0,7.717041800643087,51200.0,24000.0,0.53125,0.003117,0.012763,3.0946422842476737,25.534567670344742,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r1-b0-s7
4x4,16,4,5,common,16,16,1.0,0.0,17,1200000.0,155500.0,7.717041800643087,51200.0,24000.0,0.53125,0.003117,0.012763,3.0946422842476737,25.534567670344742,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r1-b0-s17
4x4,16,4,5,common,16,16,1.0,0.1,1,1216510.0,155500.0,7.823215434083601,51200.0,24000.0,0.53125,0.003074,0.012763,3.1519193233571894,25.18445646827349,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r1-b0.1-s1
4x4,16,4,5,common,16,16,1.0,0.1,7,1217065.0,155500.0,7.826784565916399,51200.0,24000.0,0.53125,0.003073,0.012763,3.153270419785226,25.170527868248016,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r1-b0.1-s7
4x4,16,4,5,common,16,16,1.0,0.1,17,1217585.0,155500.0,7.830128617363344,51200.0,24000.0,0.53125,0.003071,0.012763,3.1559752523607942,25.159705159705158,104.55647734524568,report/raw-results/multicast-4x4-8x8/naive_unicast-4x4-g16-f16-r1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-4x4-g16-f16-r1-b0.1-s17
8x8,64,8,27,common,4,1,0.1,0.0,1,10500.0,8000.0,1.3125,1800.0,1300.0,0.2777777777777778,0.049975,0.0501,0.00250125062531259,6.3968015992004,6.412825651302605,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r0.1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r0.1-b0-s1
8x8,64,8,27,common,4,1,0.1,0.0,7,10500.0,8000.0,1.3125,1500.0,1400.0,0.06666666666666665,0.049975,0.0501,0.00250125062531259,6.3968015992004,6.412825651302605,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r0.1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r0.1-b0-s7
8x8,64,8,27,common,4,1,0.1,0.0,17,11500.0,7000.0,1.6428571428571428,1700.0,800.0,0.5294117647058824,0.049925,0.05015,0.004506760140210453,6.390414378432351,6.419257773319959,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r0.1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r0.1-b0-s17
8x8,64,8,27,common,4,1,0.1,0.1,1,10680.0,8000.0,1.335,1800.0,1300.0,0.2777777777777778,0.049975,0.0501,0.00250125062531259,6.3968015992004,6.412825651302605,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r0.1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r0.1-b0.1-s1
8x8,64,8,27,common,4,1,0.1,0.1,7,10615.0,8000.0,1.326875,1500.0,1400.0,0.06666666666666665,0.04995,0.0501,0.0030030030030030463,6.393606393606394,6.412825651302605,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r0.1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r0.1-b0.1-s7
8x8,64,8,27,common,4,1,0.1,0.1,17,11705.0,7000.0,1.6721428571428572,1700.0,800.0,0.5294117647058824,0.0499,0.05015,0.005010020040080221,6.387225548902196,6.419257773319959,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r0.1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r0.1-b0.1-s17
8x8,64,8,27,common,4,1,0.5,0.0,1,10500.0,8000.0,1.3125,1800.0,1300.0,0.2777777777777778,0.098912,0.242718,1.4538781947589774,12.660731948565775,31.067961165048544,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r0.5-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r0.5-b0-s1
8x8,64,8,27,common,4,1,0.5,0.0,7,10500.0,8000.0,1.3125,1500.0,1400.0,0.06666666666666665,0.098912,0.242718,1.4538781947589774,12.660731948565775,31.067961165048544,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r0.5-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r0.5-b0-s7
8x8,64,8,27,common,4,1,0.5,0.0,17,11500.0,7000.0,1.6428571428571428,1700.0,800.0,0.5294117647058824,0.098717,0.243902,1.470719328990954,12.635735439289238,31.21951219512195,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r0.5-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r0.5-b0-s17
8x8,64,8,27,common,4,1,0.5,0.1,1,10725.0,8000.0,1.340625,1800.0,1300.0,0.2777777777777778,0.098814,0.242718,1.4563118586435118,12.648221343873518,31.067961165048544,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r0.5-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r0.5-b0.1-s1
8x8,64,8,27,common,4,1,0.5,0.1,7,10660.0,8000.0,1.3325,1500.0,1400.0,0.06666666666666665,0.098912,0.242718,1.4538781947589774,12.660731948565775,31.067961165048544,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r0.5-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r0.5-b0.1-s7
8x8,64,8,27,common,4,1,0.5,0.1,17,11655.0,7000.0,1.665,1700.0,800.0,0.5294117647058824,0.098717,0.243902,1.470719328990954,12.635735439289238,31.21951219512195,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r0.5-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r0.5-b0.1-s17
8x8,64,8,27,common,4,1,1.0,0.0,1,10500.0,8000.0,1.3125,1800.0,1300.0,0.2777777777777778,0.098912,0.242718,1.4538781947589774,12.660731948565775,31.067961165048544,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r1-b0-s1
8x8,64,8,27,common,4,1,1.0,0.0,7,10500.0,8000.0,1.3125,1500.0,1400.0,0.06666666666666665,0.098912,0.242718,1.4538781947589774,12.660731948565775,31.067961165048544,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r1-b0-s7
8x8,64,8,27,common,4,1,1.0,0.0,17,11500.0,7000.0,1.6428571428571428,1700.0,800.0,0.5294117647058824,0.098717,0.243902,1.470719328990954,12.635735439289238,31.21951219512195,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r1-b0-s17
8x8,64,8,27,common,4,1,1.0,0.1,1,10725.0,8000.0,1.340625,1800.0,1300.0,0.2777777777777778,0.098814,0.242718,1.4563118586435118,12.648221343873518,31.067961165048544,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r1-b0.1-s1
8x8,64,8,27,common,4,1,1.0,0.1,7,10660.0,8000.0,1.3325,1500.0,1400.0,0.06666666666666665,0.098912,0.242718,1.4538781947589774,12.660731948565775,31.067961165048544,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r1-b0.1-s7
8x8,64,8,27,common,4,1,1.0,0.1,17,11655.0,7000.0,1.665,1700.0,800.0,0.5294117647058824,0.098717,0.243902,1.470719328990954,12.635735439289238,31.21951219512195,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f1-r1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f1-r1-b0.1-s17
8x8,64,8,27,common,4,4,0.1,0.0,1,18000.0,15500.0,1.1612903225806452,7200.0,5200.0,0.2777777777777778,0.049603,0.049727,0.002499848799467852,25.396825396825395,25.459970164097463,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r0.1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r0.1-b0-s1
8x8,64,8,27,common,4,4,0.1,0.0,7,18000.0,15500.0,1.1612903225806452,6000.0,5600.0,0.06666666666666665,0.049603,0.049727,0.002499848799467852,25.396825396825395,25.459970164097463,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r0.1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r0.1-b0-s7
8x8,64,8,27,common,4,4,0.1,0.0,17,19000.0,14500.0,1.3103448275862069,6800.0,3200.0,0.5294117647058824,0.049554,0.049776,0.004479961254389098,25.37165510406343,25.48531607765057,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r0.1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r0.1-b0-s17
8x8,64,8,27,common,4,4,0.1,0.1,1,42070.0,15500.0,2.714193548387097,7200.0,5200.0,0.2777777777777778,0.047596,0.049727,0.04477266997226659,24.369347929557353,25.459970164097463,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r0.1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r0.1-b0.1-s1
8x8,64,8,27,common,4,4,0.1,0.1,7,41285.0,15500.0,2.663548387096774,6000.0,5600.0,0.06666666666666665,0.047733,0.049727,0.041774034734879395,24.43914081145585,25.459970164097463,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r0.1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r0.1-b0.1-s7
8x8,64,8,27,common,4,4,0.1,0.1,17,80010.0,14500.0,5.517931034482759,6800.0,3200.0,0.5294117647058824,0.043271,0.049776,0.15033163088442625,22.1549112938122,25.48531607765057,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r0.1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r0.1-b0.1-s17
8x8,64,8,27,common,4,4,0.5,0.0,1,80000.0,37500.0,2.1333333333333333,7200.0,5200.0,0.2777777777777778,0.046729,0.060277,0.2899270260437843,23.925233644859812,30.86196503918023,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r0.5-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r0.5-b0-s1
8x8,64,8,27,common,4,4,0.5,0.0,7,80000.0,37500.0,2.1333333333333333,6000.0,5600.0,0.06666666666666665,0.046729,0.060277,0.2899270260437843,23.925233644859812,30.86196503918023,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r0.5-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r0.5-b0-s7
8x8,64,8,27,common,4,4,0.5,0.0,17,80000.0,36500.0,2.191780821917808,6800.0,3200.0,0.5294117647058824,0.046729,0.06035,0.2914892251064649,23.925233644859812,30.899215449607723,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r0.5-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r0.5-b0-s17
8x8,64,8,27,common,4,4,0.5,0.1,1,82660.0,37500.0,2.204266666666667,7200.0,5200.0,0.2777777777777778,0.045106,0.060277,0.3363410632731787,23.09427153811457,30.86196503918023,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r0.5-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r0.5-b0.1-s1
8x8,64,8,27,common,4,4,0.5,0.1,7,82495.0,37520.0,2.1986940298507465,6000.0,5600.0,0.06666666666666665,0.045228,0.060241,0.331940390908287,23.156942559927636,30.843373493975903,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r0.5-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r0.5-b0.1-s7
8x8,64,8,27,common,4,4,0.5,0.1,17,89830.0,36500.0,2.461095890410959,6800.0,3200.0,0.5294117647058824,0.041545,0.06035,0.4526417138043086,21.271292064810968,30.899215449607723,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r0.5-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r0.5-b0.1-s17
8x8,64,8,27,common,4,4,1.0,0.0,1,80000.0,37500.0,2.1333333333333333,7200.0,5200.0,0.2777777777777778,0.046729,0.060277,0.2899270260437843,23.925233644859812,30.86196503918023,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r1-b0-s1
8x8,64,8,27,common,4,4,1.0,0.0,7,80000.0,37500.0,2.1333333333333333,6000.0,5600.0,0.06666666666666665,0.046729,0.060277,0.2899270260437843,23.925233644859812,30.86196503918023,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r1-b0-s7
8x8,64,8,27,common,4,4,1.0,0.0,17,80000.0,36500.0,2.191780821917808,6800.0,3200.0,0.5294117647058824,0.046729,0.06035,0.2914892251064649,23.925233644859812,30.899215449607723,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r1-b0-s17
8x8,64,8,27,common,4,4,1.0,0.1,1,82660.0,37500.0,2.204266666666667,7200.0,5200.0,0.2777777777777778,0.045106,0.060277,0.3363410632731787,23.09427153811457,30.86196503918023,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r1-b0.1-s1
8x8,64,8,27,common,4,4,1.0,0.1,7,82495.0,37520.0,2.1986940298507465,6000.0,5600.0,0.06666666666666665,0.045228,0.060241,0.331940390908287,23.156942559927636,30.843373493975903,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r1-b0.1-s7
8x8,64,8,27,common,4,4,1.0,0.1,17,89830.0,36500.0,2.461095890410959,6800.0,3200.0,0.5294117647058824,0.041545,0.06035,0.4526417138043086,21.271292064810968,30.899215449607723,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f4-r1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f4-r1-b0.1-s17
8x8,64,8,27,common,4,16,0.1,0.0,1,320000.0,157500.0,2.0317460317460316,28800.0,20800.0,0.2777777777777778,0.011682,0.012757,0.09202191405581228,23.925233644859812,26.125781349661946,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r0.1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r0.1-b0-s1
8x8,64,8,27,common,4,16,0.1,0.0,7,320000.0,157500.0,2.0317460317460316,24000.0,22400.0,0.06666666666666665,0.011682,0.012757,0.09202191405581228,23.925233644859812,26.125781349661946,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r0.1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r0.1-b0-s7
8x8,64,8,27,common,4,16,0.1,0.0,17,320000.0,156500.0,2.0447284345047922,27200.0,12800.0,0.5294117647058824,0.011682,0.01276,0.09227871939736354,23.925233644859812,26.13244864106163,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r0.1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r0.1-b0-s17
8x8,64,8,27,common,4,16,0.1,0.1,1,331495.0,157520.0,2.1044629253428138,28800.0,20800.0,0.2777777777777778,0.011273,0.012755,0.13146456134125795,23.08646150377635,26.122448979591837,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r0.1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r0.1-b0.1-s1
8x8,64,8,27,common,4,16,0.1,0.1,7,331185.0,157500.0,2.1027619047619046,24000.0,22400.0,0.06666666666666665,0.011282,0.012757,0.1307392306328663,23.10469314079422,26.125781349661946,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r0.1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r0.1-b0.1-s7
8x8,64,8,27,common,4,16,0.1,0.1,17,358835.0,156520.0,2.2925824175824174,27200.0,12800.0,0.5294117647058824,0.010403,0.012758,0.226377006632702,21.304483511910952,26.129114570043377,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r0.1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r0.1-b0.1-s17
8x8,64,8,27,common,4,16,0.5,0.0,1,320000.0,157500.0,2.0317460317460316,28800.0,20800.0,0.2777777777777778,0.011682,0.012757,0.09202191405581228,23.925233644859812,26.125781349661946,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r0.5-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r0.5-b0-s1
8x8,64,8,27,common,4,16,0.5,0.0,7,320000.0,157500.0,2.0317460317460316,24000.0,22400.0,0.06666666666666665,0.011682,0.012757,0.09202191405581228,23.925233644859812,26.125781349661946,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r0.5-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r0.5-b0-s7
8x8,64,8,27,common,4,16,0.5,0.0,17,320000.0,156500.0,2.0447284345047922,27200.0,12800.0,0.5294117647058824,0.011682,0.01276,0.09227871939736354,23.925233644859812,26.13244864106163,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r0.5-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r0.5-b0-s17
8x8,64,8,27,common,4,16,0.5,0.1,1,331495.0,157500.0,2.104730158730159,28800.0,20800.0,0.2777777777777778,0.011273,0.012757,0.1316419764037966,23.08646150377635,26.125781349661946,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r0.5-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r0.5-b0.1-s1
8x8,64,8,27,common,4,16,0.5,0.1,7,331185.0,157500.0,2.1027619047619046,24000.0,22400.0,0.06666666666666665,0.011282,0.012757,0.1307392306328663,23.10469314079422,26.125781349661946,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r0.5-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r0.5-b0.1-s7
8x8,64,8,27,common,4,16,0.5,0.1,17,358835.0,156500.0,2.2928753993610225,27200.0,12800.0,0.5294117647058824,0.010403,0.01276,0.22656925886763424,21.304483511910952,26.13244864106163,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r0.5-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r0.5-b0.1-s17
8x8,64,8,27,common,4,16,1.0,0.0,1,320000.0,157500.0,2.0317460317460316,28800.0,20800.0,0.2777777777777778,0.011682,0.012757,0.09202191405581228,23.925233644859812,26.125781349661946,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r1-b0-s1
8x8,64,8,27,common,4,16,1.0,0.0,7,320000.0,157500.0,2.0317460317460316,24000.0,22400.0,0.06666666666666665,0.011682,0.012757,0.09202191405581228,23.925233644859812,26.125781349661946,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r1-b0-s7
8x8,64,8,27,common,4,16,1.0,0.0,17,320000.0,156500.0,2.0447284345047922,27200.0,12800.0,0.5294117647058824,0.011682,0.01276,0.09227871939736354,23.925233644859812,26.13244864106163,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r1-b0-s17
8x8,64,8,27,common,4,16,1.0,0.1,1,331495.0,157500.0,2.104730158730159,28800.0,20800.0,0.2777777777777778,0.011273,0.012757,0.1316419764037966,23.08646150377635,26.125781349661946,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r1-b0.1-s1
8x8,64,8,27,common,4,16,1.0,0.1,7,331185.0,157500.0,2.1027619047619046,24000.0,22400.0,0.06666666666666665,0.011282,0.012757,0.1307392306328663,23.10469314079422,26.125781349661946,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r1-b0.1-s7
